637965265637877296;120.8738;1;2;3.5;0.2;2;2899;1.20731286650569;-0.3420197;0.5603072;-0.2792;0.6284372;0;2.5;0.02228323;2.533943;
637965265646859306;121.7734;1;2;3.5;0.2;2;900;3.88888888888889;0.6427875;2.266045;0.6428333;2.319994;-0.3420197;0.5603072;-0.2792;0.6284372;
637965265672855133;124.3726;1;2;3.5;0.2;2;2599;1.34667179684494;-0.8660251;0.9999995;-0.8143718;1.024371;0.6427875;2.266045;0.6428333;2.319994;
637965265684847826;125.5716;1;2;3.5;0.2;2;1199;2.91909924937448;0.9848077;1.673648;0.9245124;1.644537;-0.8660251;0.9999995;-0.8143718;1.024371;
637965265695840291;126.6712;1;2;3.5;0.2;2;1100;3.18181818181818;-0.9848078;1.673648;-0.8996552;1.683764;0.9848077;1.673648;0.9245124;1.644537;
637965265706942778;127.7816;1;2;3.5;0.2;2;1110;3.15315315315315;0.8660256;1;0.776388;1.020362;-0.9848078;1.673648;-0.8996552;1.683764;
637965265715944799;128.6814;1;2;3.5;0.2;2;900;3.88888888888889;-0.6427882;2.266044;-0.5965278;2.195657;0.8660256;1;0.776388;1.020362;
637965265728937710;129.9807;1;2;3.5;0.2;2;1299;2.69438029253272;0.3420205;0.5603075;0.329375;0.6176641;-0.6427882;2.266044;-0.5965278;2.195657;
637965265754913537;132.5796;1;2;4.5;0.1;2.2;1799;2.50138966092273;-0.3762217;0.4663379;-0.345438;0.473436;0;2.6;-0.02739462;2.628084;
637965265768896672;133.9785;1;2;4.5;0.1;2.2;1399;3.21658327376698;0.7070663;2.342649;0.7402934;2.350111;-0.3762217;0.4663379;-0.345438;0.473436;
637965265788891160;135.9778;1;2;4.5;0.1;2.2;1999;2.25112556278139;-0.9526277;0.9499994;-0.9280612;0.938632;0.7070663;2.342649;0.7402934;2.350111;
637965265805884965;137.6771;1;2;4.5;0.1;2.2;1699;2.64861683343143;1.083289;1.691013;1.054995;1.7061;-0.9526277;0.9499994;-0.9280612;0.938632;
637965265822878774;139.3763;1;2;4.5;0.1;2.2;1699;2.64861683343143;-1.083289;1.691012;-1.040141;1.677015;1.083289;1.691013;1.054995;1.7061;
637965265837871641;140.8757;1;2;4.5;0.1;2.2;1499;3.00200133422282;0.9526281;0.9500003;0.9238053;0.955045;-1.083289;1.691012;-1.040141;1.677015;
637965265876961374;144.7847;1;2;4.5;0.1;2.2;3909;1.15118956254797;-0.7070671;2.342648;-0.693701;2.315023;0.9526281;0.9500003;0.9238053;0.955045;
637965265897956219;146.8837;1;2;4.5;0.1;2.2;2099;2.14387803716055;0.3762226;0.4663382;0.3543012;0.4990427;-0.7070671;2.342648;-0.693701;2.315023;
637965265919941147;149.0829;1;2;2;0.6;1.8;1200;1.66666666666667;-0.3078177;0.6542765;-0.2578151;0.9284168;0;2.4;0.008939548;2.293879;
637965265927942940;149.8825;1;2;2;0.6;1.8;800;2.5;0.5785087;2.18944;0.5548069;2.19876;-0.3078177;0.6542765;-0.2578151;0.9284168;
637965265942936302;151.3819;1;2;2;0.6;1.8;1499;1.33422281521014;-0.7794226;1.05;-0.6378902;1.275754;0.5785087;2.18944;0.5548069;2.19876;
637965265953928776;152.4812;1;2;2;0.6;1.8;1099;1.81983621474067;0.8863269;1.656283;0.7353354;1.681451;-0.7794226;1.05;-0.6378902;1.275754;
637965265964921240;153.581;1;2;2;0.6;1.8;1100;1.81818181818182;-0.8863271;1.656283;-0.6173303;1.656561;0.8863269;1.656283;0.7353354;1.681451;
637965265977914149;154.8801;1;2;2;0.6;1.8;1299;1.53964588144727;0.779423;1.05;0.713559;1.186638;-0.8863271;1.656283;-0.6173303;1.656561;
637965265988026419;155.8907;1;2;2;0.6;1.8;1011;1.9782393669634;-0.5785094;2.18944;-0.3585572;2.233462;0.779423;1.05;0.713559;1.186638;
637965265998018659;156.8904;1;2;2;0.6;1.8;1000;2;0.3078185;0.6542768;0.2811252;0.8076062;-0.5785094;2.18944;-0.3585572;2.233462;
637965266018003137;158.8893;1;2;4;0.1;1.4;1099;3.63967242948135;-0.2394138;0.8422151;-0.2625054;0.8273829;0;2.2;0.01604903;2.18284;
637965266031006046;160.1886;1;2;4;0.1;1.4;1299;3.07929176289453;0.4499513;2.036231;0.4431505;2.001367;-0.2394138;0.8422151;-0.2625054;0.8273829;
637965266038997846;160.9884;1;2;4;0.1;1.4;800;5;-0.6062176;1.15;-0.5592506;1.146703;0.4499513;2.036231;0.4431505;2.001367;
637965266053991212;162.4878;1;2;4;0.1;1.4;1499;2.66844563042028;0.6893654;1.621554;0.6402302;1.630319;-0.6062176;1.15;-0.5592506;1.146703;
637965266068984573;163.9872;1;2;4;0.1;1.4;1499;2.66844563042028;-0.6893655;1.621553;-0.6504538;1.643212;0.6893654;1.621554;0.6402302;1.630319;
637965266085978374;165.6866;1;2;4;0.1;1.4;1699;2.35432607416127;0.6062179;1.15;0.5987495;1.148523;-0.6893655;1.621553;-0.6504538;1.643212;
637965266096980842;166.7861;1;2;4;0.1;1.4;1099;3.63967242948135;-0.4499517;2.036231;-0.4584464;2.028414;0.6062179;1.15;0.5987495;1.148523;
637965266108963525;167.985;1;2;4;0.1;1.4;1199;3.33611342785655;0.2394144;0.8422153;0.2138194;0.8786218;-0.4499517;2.036231;-0.4584464;2.028414;
637965266124957112;169.5844;1;2;3;0.2;1.4;800;3.75;-0.2394138;0.8422151;-0.1967416;0.911836;0;2.2;0.01837849;2.214697;
637965266139950472;171.0837;1;2;3;0.2;1.4;1499;2.00133422281521;0.4499513;2.036231;0.365818;2.000891;-0.2394138;0.8422151;-0.1967416;0.911836;
637965266151062956;172.1943;1;2;3;0.2;1.4;1111;2.7002700270027;-0.6062176;1.15;-0.6066838;1.161166;0.4499513;2.036231;0.365818;2.000891;
637965266161055196;173.1941;1;2;3;0.2;1.4;1000;3;0.6893654;1.621554;0.6501989;1.702281;-0.6062176;1.15;-0.6066838;1.161166;
637965266172052814;174.2934;1;2;3;0.2;1.4;1099;2.72975432211101;-0.6893655;1.621553;-0.6461573;1.663265;0.6893654;1.621554;0.6501989;1.702281;
637965266188044135;175.8927;1;2;3;0.2;1.4;1599;1.87617260787993;0.6062179;1.15;0.5591414;1.091555;-0.6893655;1.621553;-0.6461573;1.663265;
637965266198036367;176.8924;1;2;3;0.2;1.4;1000;3;-0.4499517;2.036231;-0.3930932;2.020218;0.6062179;1.15;0.5591414;1.091555;
637965266206038164;177.6917;1;2;3;0.2;1.4;799;3.75469336670839;0.2394144;0.8422153;0.2430811;0.9253808;-0.4499517;2.036231;-0.3930932;2.020218;
637965266229021646;179.9907;1;2;1.5;1.1;2;1399;1.07219442458899;-0.3420197;0.5603072;-0.08088999;1.010872;0;2.5;0.08032356;2.177117;
637965266235012990;180.5903;1;2;1.5;1.1;2;600;2.5;0.6427875;2.266045;0.4006976;2.004732;-0.3420197;0.5603072;-0.08088999;1.010872;
637965266241014329;181.1901;1;2;1.5;1.1;2;600;2.5;-0.8660251;0.9999995;-0.4229212;1.325224;0.6427875;2.266045;0.4006976;2.004732;
637965266253007025;182.3898;1;2;1.5;1.1;2;1200;1.25;0.9848077;1.673648;0.4633893;1.592552;-0.8660251;0.9999995;-0.4229212;1.325224;
637965266260008591;183.0893;1;2;1.5;1.1;2;700;2.14285714285714;-0.9848078;1.673648;-0.4651098;1.578444;0.9848077;1.673648;0.4633893;1.592552;
637965266266109990;183.7;1;2;1.5;1.1;2;611;2.45499181669394;0.8660256;1;0.3955351;1.207038;-0.9848078;1.673648;-0.4651098;1.578444;
637965266294106268;186.4989;1;2;1.5;1.1;2;2799;0.535905680600214;-0.6427882;2.266044;-0.2891346;1.976291;0.8660256;1;0.3955351;1.207038;
637965266303098281;187.3982;1;2;1.5;1.1;2;899;1.66852057842047;0.3420205;0.5603075;0.1771448;0.9581232;-0.6427882;2.266044;-0.2891346;1.976291;
637965266320092084;189.0975;1;2;2.5;0.3;1.4;900;2.77777777777778;-0.2394138;0.8422151;-0.2055507;0.9473708;0;2.2;-0.01117043;2.258857;
637965266331084551;190.1973;1;2;2.5;0.3;1.4;1100;2.27272727272727;0.4499513;2.036231;0.3924364;1.912737;-0.2394138;0.8422151;-0.2055507;0.9473708;
