637965238249151571;78.54013;1;7;3.5;0.2;2;1011;3.46191889218595;-0.3420197;0.5603072;-0.3888485;0.5893712;0;2.5;-0.01671165;2.48059;
637965238257363410;79.36881;1;7;3.5;0.2;2;829;4.22195416164053;0.6427875;2.266045;0.5959344;2.340603;-0.3420197;0.5603072;-0.3888485;0.5893712;
637965238266355425;80.26849;1;7;3.5;0.2;2;900;3.88888888888889;-0.8660251;0.9999995;-0.8020101;0.9321821;0.6427875;2.266045;0.5959344;2.340603;
637965238274407236;81.07419;1;7;3.5;0.2;2;806;4.3424317617866;0.9848077;1.673648;0.9075311;1.611877;-0.8660251;0.9999995;-0.8020101;0.9321821;
637965238282449033;81.87733;1;7;3.5;0.2;2;803;4.35865504358655;-0.9848078;1.673648;-0.9640927;1.698568;0.9848077;1.673648;0.9075311;1.611877;
637965238290410818;82.67395;1;7;3.5;0.2;2;797;4.39146800501882;0.8660256;1;0.9187849;0.9345723;-0.9848078;1.673648;-0.9640927;1.698568;
637965238298402609;83.47346;1;7;3.5;0.2;2;800;4.375;-0.6427882;2.266044;-0.5735351;2.232311;0.8660256;1;0.9187849;0.9345723;
637965238308344838;84.4669;1;7;3.5;0.2;2;993;3.52467270896274;0.3420205;0.5603075;0.2960764;0.6448495;-0.6427882;2.266044;-0.5735351;2.232311;
637965238328329318;86.46533;1;7;4.5;0.1;2.2;1082;4.15896487985213;-0.3762217;0.4663379;-0.3456595;0.4957533;0;2.6;0.02615782;2.599199;
637965238338581617;87.49161;1;7;4.5;0.1;2.2;1026;4.3859649122807;0.7070663;2.342649;0.660357;2.359966;-0.3762217;0.4663379;-0.3456595;0.4957533;
637965238348803908;88.51346;1;7;4.5;0.1;2.2;1022;4.40313111545988;-0.9526277;0.9499994;-0.9396514;0.9824398;0.7070663;2.342649;0.660357;2.359966;
637965238360566546;89.69032;1;7;4.5;0.1;2.2;1177;3.8232795242141;1.083289;1.691013;1.062417;1.704452;-0.9526277;0.9499994;-0.9396514;0.9824398;
637965238370788837;90.71243;1;7;4.5;0.1;2.2;1022;4.40313111545988;-1.083289;1.691012;-1.075669;1.697887;1.083289;1.691013;1.062417;1.704452;
637965238381471238;91.77998;1;7;4.5;0.1;2.2;1068;4.21348314606742;0.9526281;0.9500003;0.9422472;0.9833222;-1.083289;1.691012;-1.075669;1.697887;
