637965239510782053;54.86481;1;0;4.5;0.1;2.2;1199;3.75312760633862;-0.3762217;0.4663379;-0.3974504;0.5116025;0;2.6;0.03973905;2.580384;
637965239521773688;55.96474;1;0;4.5;0.1;2.2;1100;4.09090909090909;0.7070663;2.342649;0.7027063;2.341177;-0.3762217;0.4663379;-0.3974504;0.5116025;
637965239542764718;58.0634;1;0;4.5;0.1;2.2;2099;2.14387803716055;-0.9526277;0.9499994;-0.9177365;0.9652894;0.7070663;2.342649;0.7027063;2.341177;
637965239561758975;59.96282;1;0;4.5;0.1;2.2;1899;2.3696682464455;1.083289;1.691013;1.096998;1.679809;-0.9526277;0.9499994;-0.9177365;0.9652894;
637965239583753914;62.16165;1;0;4.5;0.1;2.2;2199;2.04638472032742;-1.083289;1.691012;-1.041623;1.694404;1.083289;1.691013;1.096998;1.679809;
637965239600737719;63.86072;1;0;4.5;0.1;2.2;1699;2.64861683343143;0.9526281;0.9500003;0.9253973;0.9699647;-1.083289;1.691012;-1.041623;1.694404;
637965239616731304;65.45997;1;0;4.5;0.1;2.2;1599;2.81425891181989;-0.7070671;2.342648;-0.7205707;2.332125;0.9526281;0.9500003;0.9253973;0.9699647;
637965239632834915;67.07034;1;0;4.5;0.1;2.2;1610;2.79503105590062;0.3762226;0.4663382;0.3847738;0.4926183;-0.7070671;2.342648;-0.7205707;2.332125;
637965239647828275;68.56963;1;0;2.5;0.3;1.4;700;3.57142857142857;-0.2394138;0.8422151;-0.1644922;0.8293029;0;2.2;-0.03811227;2.228816;
637965239653839616;69.17052;1;0;2.5;0.3;1.4;601;4.15973377703827;0.4499513;2.036231;0.335359;1.942378;-0.2394138;0.8422151;-0.1644922;0.8293029;
637965239661821412;69.96896;1;0;2.5;0.3;1.4;798;3.1328320802005;-0.6062176;1.15;-0.5332302;1.132756;0.4499513;2.036231;0.335359;1.942378;
637965239668822984;70.66891;1;0;2.5;0.3;1.4;700;3.57142857142857;0.6893654;1.621554;0.5490129;1.590915;-0.6062176;1.15;-0.5332302;1.132756;
637965239677815001;71.56815;1;0;2.5;0.3;1.4;899;2.78086763070078;-0.6893655;1.621553;-0.6492717;1.576715;0.6893654;1.621554;0.5490129;1.590915;
637965239686807013;72.46785;1;0;2.5;0.3;1.4;900;2.77777777777778;0.6062179;1.15;0.5484612;1.198724;-0.6893655;1.621553;-0.6492717;1.576715;
637965239694808801;73.26756;1;0;2.5;0.3;1.4;800;3.125;-0.4499517;2.036231;-0.3686174;1.973082;0.6062179;1.15;0.5484612;1.198724;
637965239701810377;73.96737;1;0;2.5;0.3;1.4;700;3.57142857142857;0.2394144;0.8422153;0.3019401;0.800572;-0.4499517;2.036231;-0.3686174;1.973082;
637965239730906899;76.8773;1;0;3;0.2;1.4;900;3.33333333333333;-0.2394138;0.8422151;-0.1870186;0.8567355;0;2.2;-0.004223365;2.190089;
637965239738898694;77.67691;1;0;3;0.2;1.4;800;3.75;0.4499513;2.036231;0.3978077;1.976822;-0.2394138;0.8422151;-0.1870186;0.8567355;
637965239748900943;78.67617;1;0;3;0.2;1.4;999;3.003003003003;-0.6062176;1.15;-0.5728326;1.174225;0.4499513;2.036231;0.3978077;1.976822;
637965239755892503;79.37595;1;0;3;0.2;1.4;700;4.28571428571429;0.6893654;1.621554;0.6173748;1.615267;-0.6062176;1.15;-0.5728326;1.174225;
